Trial,統合した解の中心の総和,t_L,t_U,DM1,DM1の式1の最適値,DM1の積,DM1の式10の最適値,DM2,DM2の式1の最適値,DM2の積,DM2の式10の最適値,DM3,DM3の式1の最適値,DM3の積,DM3の式10の最適値
173,1.0000000179999997,1.0,1.0000000000000004,1.0,0.27777777777777823,0.2777777777777777,0.2777777777777777,1.0000000089999999,0.1481481481481477,0.14814814948148133,0.14814814814814803,0.9999999672142876,0.22222222222222177,0.22222221493650823,0.2222222222222221
176,1.0192308021282857,1.0000000000000002,1.0,0.9807692349320177,0.3333333333333326,0.3461538476230656,0.35294117647058876,0.9999999947515532,0.3384615384615386,0.3384615366851411,0.3384615384615385,1.0000000066211183,0.26923076923076916,0.26923077101337817,0.2692307692307694
178,1.0000000082998253,0.9999999901267483,1.0000000098732518,0.9999999861538462,0.27777777777777823,0.27777777393162406,0.2777777777777779,0.9999999869405594,0.31111111111111145,0.31111110704817424,0.31111111111111134,1.0000000082998253,0.22222222222222143,0.22222222406662795,0.22222222222222232
179,1.0000000276923078,1.0,1.0,1.0000000138461538,0.2777777777777778,0.27777778162393185,0.277777777777778,0.9999999678571441,0.31111111111111145,0.31111110111111173,0.31111111111111134,1.0000000138461538,0.2777777777777777,0.27777778162393163,0.2777777777777778
180,0.9999999974634154,0.9999999974634153,1.000000002536585,0.9444444477500005,0.3333333333333326,0.33333333450000063,0.35294117647058876,1.0000000045000002,0.22222222222222143,0.22222222322222235,0.22222222222222232,0.9999999974634152,0.27777777777777823,0.2777777770731708,0.2777777777777777
184,0.9615384789860145,0.9999999970060609,1.000000002993939,1.000000002424243,0.30769230769230727,0.30769230843822887,0.30769230769230793,1.000000002424243,0.2692307692307683,0.26923076988344985,0.26923076923076905,0.9999999846969702,0.19230769230769296,0.19230768936480172,0.19230769230769207
199,1.0000000061795775,0.9999999938204227,1.0000000061795777,0.9444443801506255,0.3333333333333326,0.3333333106413977,0.35294117647058876,1.0000000061795775,0.22222222222222143,0.22222222359546176,0.22222222222222232,0.99999999778169,0.27777777777777823,0.2777777771615807,0.2777777777777779
204,1.0000000389236154,0.9999999837847235,1.000000016215277,0.94444449336806,0.33333333333333226,0.3333333506004921,0.35294117647058854,1.0,0.27777777777777823,0.2777777777777779,0.2777777777777779,0.94444449336806,0.3333333333333326,0.33333335060049224,0.35294117647058876
207,1.0192307860416685,1.0,1.0,0.9615384519764958,0.3846153846153847,0.3846153807905982,0.3999999999999999,0.980769216171209,0.3333333333333326,0.3461538410016037,0.35294117647058876,1.0,0.26923076923076916,0.2692307692307694,0.2692307692307694
209,1.000000006993056,0.9999999899652775,1.0000000100347226,1.000000006993056,0.22222222222222177,0.22222222377623452,0.2222222222222221,0.944444452721451,0.33333333333333226,0.3333333362546301,0.35294117647058854,0.999999994845238,0.33333333333333304,0.3333333316150794,0.33333333333333337
214,1.0000000408333358,0.9999999859259261,1.0000000140740741,0.9999999999999999,0.27777777777777823,0.2777777777777776,0.2777777777777777,0.9444444948148175,0.33333333333333226,0.33333335111111234,0.35294117647058854,0.9999999999999999,0.27777777777777823,0.2777777777777776,0.2777777777777777
215,1.0000000168750003,0.9999999831250005,1.000000016875,0.9999999969817073,0.27777777777777823,0.27777777693936323,0.2777777777777779,1.0000000168750003,0.22222222222222177,0.22222222597222216,0.2222222222222221,0.9444444606180555,0.3333333333333326,0.3333333390416672,0.35294117647058876
220,0.9999999975679823,0.9999999975679823,1.0000000024320175,0.9999999967568226,0.22222222222222143,0.22222222150151624,0.22222222222222232,0.9444444466069687,0.33333333333333326,0.33333333409657706,0.3529411764705881,1.0000000022305067,0.22222222222222177,0.22222222271789024,0.2222222222222221
223,1.029411770712226,1.0000000000000002,1.0,0.9803921294442051,0.3846153846153839,0.39215685177768195,0.3999999999999999,0.9705882235185987,0.4117647058823529,0.4117647008866783,0.4242424242424243,1.0,0.29411764705882393,0.29411764705882315,0.29411764705882315
233,1.000000023042525,1.0,1.0000000000000002,0.9615384637703255,0.3749999999999998,0.3846153855081297,0.39999999999999947,0.9999999999999999,0.3076923076923076,0.30769230769230743,0.3076923076923075,1.000000014756097,0.26923076923076916,0.26923077320356475,0.2692307692307694
234,1.0000000028683578,1.000000002868358,0.9999999971316424,1.0,0.22222222222222177,0.2222222222222221,0.2222222222222221,0.944444448550725,0.3333333333333326,0.3333333347826093,0.35294117647058876,1.0000000051630438,0.22222222222222143,0.22222222336956537,0.22222222222222232
242,0.9999999968235301,0.9999999980588234,1.0000000019411766,0.9999999993823535,0.22222222222222177,0.22222222208496734,0.2222222222222221,0.9999999993823534,0.22222222222222143,0.22222222208496753,0.22222222222222232,0.9999999968235301,0.3333333333333337,0.33333333227450973,0.33333333333333304
244,1.0000000389236152,0.9999999837847231,1.0000000162152773,0.9999999974038463,0.31111111111111145,0.3111111103034191,0.31111111111111134,1.0000000000000002,0.2777777777777779,0.2777777777777782,0.2777777777777781,0.94444449336806,0.33333333333333226,0.3333333506004921,0.35294117647058854
246,1.0000000045000002,0.9999999955000001,1.0000000045000002,0.9999999568000022,0.27777777777777823,0.2777777657777783,0.2777777777777777,0.9444444128055547,0.3333333333333326,0.33333332216666683,0.35294117647058876,1.0000000045000002,0.22222222222222143,0.22222222322222235,0.22222222222222232
249,1.1111110975925929,0.9999999984999999,1.0000000015,1.0000000041666666,0.22222222222222177,0.222222223148148,0.2222222222222221,1.0000000208333342,0.22222222222222232,0.2222222268518517,0.22222222222222188,0.9999999983333334,0.33333333333333326,0.3333333327777785,0.33333333333333404
250,1.0000000000000002,0.9999999775000005,1.0000000225000003,1.0000000000000002,0.22222222222222177,0.22222222222222215,0.2222222222222221,0.9999999887500002,0.31111111111111145,0.3111111076111114,0.31111111111111134,1.0000000000000002,0.22222222222222143,0.22222222222222238,0.22222222222222232
254,1.0000000245454543,1.0,1.0000000000000002,0.9999999890909105,0.22222222222222177,0.22222221979798,0.2222222222222221,1.0000000122727273,0.1481481481481477,0.14814814996632986,0.14814814814814803,1.0,0.27777777777777823,0.2777777777777779,0.2777777777777779
260,1.1111110944444444,1.0,0.9999999999999998,1.0000000075,0.22222222222222243,0.22222222388888876,0.2222222222222221,1.0000000075000002,0.22222222222222177,0.2222222238888888,0.2222222222222221,1.0000000075,0.22222222222222177,0.22222222388888876,0.2222222222222221
263,1.0000000168750003,0.9999999831250005,1.000000016875,0.9999999925000015,0.3333333333333337,0.33333333083333355,0.33333333333333304,0.9444444606180555,0.3333333333333326,0.3333333390416672,0.35294117647058876,1.0000000168750003,0.22222222222222177,0.22222222597222216,0.2222222222222221
271,1.0000000075,0.9999999925000002,1.0000000075,0.9444444517638888,0.3333333333333326,0.33333333591666714,0.35294117647058876,1.0000000075,0.22222222222222177,0.22222222388888876,0.2222222222222221,1.0000000075000002,0.22222222222222143,0.22222222388888901,0.22222222222222232
277,1.0000000112500003,0.9999999962500001,1.0000000037500003,0.9999999595000011,0.27777777777777823,0.2777777665277782,0.2777777777777779,1.0000000112500003,0.22222222222222177,0.22222222472222217,0.2222222222222221,1.0000000112500003,0.2222222222222221,0.22222222472222217,0.2222222222222221
280,1.0000000028683576,1.0000000028683576,0.9999999971316424,1.0,0.22222222222222177,0.2222222222222221,0.2222222222222221,0.9444444485507248,0.3333333333333326,0.33333333478260924,0.35294117647058876,1.0000000051630438,0.22222222222222177,0.22222222336956515,0.2222222222222221
281,1.0277777628769849,0.996153831711539,1.0038759836593352,0.9920634672619059,0.3846153846153847,0.39682538690476227,0.3999999999999999,0.982142835953001,0.4117647058823529,0.4166666576770307,0.4242424242424242,1.0,0.3333333333333335,0.3333333333333327,0.3333333333333327
286,1.0000000408333365,0.9999999859259259,1.0000000140740746,0.9444444948148185,0.33333333333333226,0.3333333511111127,0.35294117647058854,0.9999999963970587,0.31111111111111145,0.31111110999019626,0.31111111111111134,1.0,0.2777777777777779,0.2777777777777781,0.2777777777777781
291,1.0000000138461544,0.999999986153846,1.0000000138461542,1.0000000138461544,0.2777777777777779,0.27777778162393213,0.2777777777777781,0.9999999897727272,0.31111111111111145,0.31111110792929314,0.31111111111111134,0.9999999956730767,0.31111111111111145,0.3111111097649574,0.31111111111111134
294,1.1111110986111106,0.9999999999999998,1.0000000000000002,0.9999999999999997,0.31111111111111145,0.3111111111111112,0.31111111111111134,0.944444455305555,0.3333333333333326,0.33333333716666697,0.35294117647058876,1.0000000112499996,0.22222222222222077,0.22222222472222178,0.22222222222222188
296,1.0000000075000004,0.9999999925000002,1.0000000075,1.0000000075000004,0.22222222222222143,0.22222222388888907,0.22222222222222232,1.0000000075000004,0.22222222222222143,0.22222222388888907,0.22222222222222232,0.9444444517638888,0.3333333333333326,0.33333333591666714,0.35294117647058876
310,1.1111110817361103,0.9999999960625001,1.0000000039375,1.0000000237500006,0.22222222222222243,0.2222222275,0.2222222222222221,0.9999999999999999,0.2777777777777779,0.2777777777777785,0.27777777777777857,1.0,0.31111111111111156,0.311111111111111,0.311111111111111
314,1.062499990521614,0.9444444443517493,1.0625000001173173,1.0416666618880204,0.3846153846153847,0.4166666647552081,0.3999999999999999,1.0624999954843748,0.33333333333333226,0.37499999840625026,0.35294117647058854,1.062499995037239,0.33333333333333226,0.3749999982484376,0.35294117647058854
318,1.06250000987793,0.94444443663966,1.06250000987793,1.06250000987793,0.3333333333333326,0.3750000034863288,0.35294117647058876,1.06250000987793,0.3333333333333326,0.3750000034863288,0.35294117647058876,1.0625000098779303,0.33333333333333226,0.37500000348632867,0.35294117647058854
330,0.9411765256332203,1.0,1.0000000000000002,1.029411773183391,0.2777777777777778,0.2941176494809686,0.2857142857142855,0.9705882219342626,0.4117647058823529,0.41176470021453565,0.4242424242424242,0.9999999861103007,0.3333333333333326,0.3529411715683419,0.35294117647058876
333,0.990740755115741,1.0,1.0,0.9999999791071439,0.22222222222222177,0.2222222175793652,0.2222222222222221,0.9999999903571433,0.16666666666666685,0.16666666505952407,0.16666666666666685,1.0,0.1481481481481477,0.14814814814814803,0.14814814814814803
337,1.0000000389236154,0.9999999837847235,1.000000016215277,0.9999999807142859,0.31111111111111145,0.3111111051111114,0.31111111111111134,0.94444449336806,0.33333333333333226,0.3333333506004921,0.35294117647058854,1.0,0.27777777777777823,0.2777777777777779,0.2777777777777779
339,0.9999999925,0.9999999925000002,1.0000000075,0.9999999925000002,0.22222222222222177,0.22222222055555546,0.2222222222222221,0.9999999925,0.22222222222222143,0.22222222055555566,0.22222222222222232,0.9444444371805558,0.3333333333333325,0.3333333307696078,0.3529411764705881
343,1.1111110842831544,0.9999999989112904,1.00000000108871,1.0,0.2777777777777777,0.2777777777777778,0.2777777777777778,1.0000000050806452,0.22222222222222143,0.2222222233512546,0.22222222222222232,0.999999990685484,0.31111111111111145,0.3111111082132619,0.31111111111111134
352,1.000000016875,0.9999999772750007,1.000000022725,1.000000016875,0.22222222222222177,0.2222222259722221,0.2222222222222221,0.9999999941499997,0.31111111111111145,0.31111110929111124,0.31111111111111134,1.000000016875,0.22222222222222177,0.2222222259722221,0.2222222222222221
353,1.0000000110975615,1.0000000000000002,0.9999999999999998,0.9999999999999994,0.30769230769230727,0.30769230769230776,0.30769230769230793,0.9615384550930267,0.3749999999999998,0.384615382037211,0.40000000000000036,1.0,0.3076923076923075,0.3076923076923075,0.3076923076923075
361,1.000000009743924,0.9999999902560762,1.0000000097439237,0.9999999961067709,0.31111111111111145,0.3111111098998845,0.31111111111111134,0.944444453938079,0.3333333333333336,0.33333333668402837,0.35294117647058876,1.0000000134895837,0.22222222222222143,0.2222222252199076,0.22222222222222232
381,1.111111051111114,1.0000000000000002,1.0000000000000002,0.9444444432638888,0.3333333333333326,0.3333333329166671,0.35294117647058876,1.0000000075,0.22222222222222177,0.22222222388888876,0.2222222222222221,1.0,0.3111111111111111,0.31111111111111056,0.31111111111111056
383,1.0000000066888888,0.9999999908777776,1.0000000091222225,0.9444444521469135,0.33333333333333226,0.3333333360518521,0.35294117647058854,1.0000000066888888,0.22222222222222177,0.22222222370864184,0.2222222222222221,0.9444444521469135,0.3333333333333326,0.33333333605185234,0.35294117647058876
388,1.0000000079052083,0.9999999908774305,1.0000000091225694,1.0000000079052083,0.2222222222222221,0.22222222397893504,0.2222222222222221,0.9999999847958333,0.31111111111111145,0.31111110638092615,0.31111111111111134,0.9444444527214506,0.3333333333333335,0.33333333625462946,0.3529411764705881
391,1.0000000150000004,0.9999999850000003,1.0000000150000004,0.9444444588472225,0.3333333333333335,0.3333333384166666,0.3529411764705881,0.9999999957142856,0.33333333333333326,0.33333333190476255,0.33333333333333404,1.0000000150000004,0.22222222222222143,0.22222222555555574,0.22222222222222232
393,1.0624999968092719,0.9444444469655138,1.0624999968092719,1.0624999968092719,0.3333333333333326,0.3749999988738612,0.35294117647058876,1.0208333304378707,0.42307692307692313,0.4583333320333299,0.44897959183673486,1.0312499970320235,0.4117647058823529,0.4374999987408584,0.4242424242424242
400,1.1111110944444444,1.0,1.0,1.0000000075000002,0.22222222222222177,0.2222222238888888,0.2222222222222221,1.0000000075,0.22222222222222243,0.22222222388888876,0.2222222222222221,0.9999999914285717,0.3333333333333337,0.33333333047619024,0.33333333333333304
401,1.0000000075000002,0.9999999925000004,1.0000000075,1.0000000075,0.2222222222222221,0.22222222388888876,0.2222222222222221,1.0000000075000002,0.22222222222222177,0.2222222238888888,0.2222222222222221,0.9444444517638886,0.3333333333333326,0.33333333591666703,0.35294117647058876
402,1.0000000066888888,0.9999999908777776,1.0000000091222225,0.9444444521469135,0.3333333333333326,0.33333333605185234,0.35294117647058876,0.9444444521469135,0.3333333333333326,0.33333333605185234,0.35294117647058876,1.0000000066888888,0.22222222222222143,0.22222222370864206,0.22222222222222232
404,0.9583333888519967,1.0,1.0000000000000002,0.9375000167154953,0.3749999999999998,0.3750000066861985,0.40000000000000036,1.0624999858886712,0.3333333333333326,0.3749999950195316,0.35294117647058876,1.0208333195323342,0.2777777777777778,0.2916666627235238,0.2857142857142855
405,1.0476190307837303,0.9999999791571976,1.0000000208428035,1.0119047332341267,0.3333333333333326,0.35714284702380994,0.35294117647058876,1.0119047332341269,0.33333333333333226,0.3571428470238098,0.35294117647058854,1.0,0.3333333333333335,0.3333333333333327,0.3333333333333327
406,1.1111110948611111,1.0,1.0000000000000002,1.0000000000000004,0.22222222222222143,0.22222222222222243,0.22222222222222232,1.0000000000000002,0.22222222222222077,0.22222222222222238,0.22222222222222232,1.0000000000000002,0.22222222222222143,0.22222222222222238,0.22222222222222232
407,1.0000000028683576,1.0000000028683576,0.9999999971316424,1.0,0.22222222222222177,0.2222222222222221,0.2222222222222221,0.9444444485507248,0.3333333333333326,0.33333333478260924,0.35294117647058876,1.0000000051630438,0.22222222222222177,0.22222222336956515,0.2222222222222221
416,1.1111110944444444,1.0,1.0000000000000002,1.0000000074999997,0.22222222222222243,0.2222222238888887,0.2222222222222221,1.0000000075000002,0.22222222222222143,0.22222222388888901,0.22222222222222232,1.0000000075000002,0.22222222222222177,0.2222222238888888,0.2222222222222221
420,1.0000000075000004,0.9999999925000002,1.0000000075,1.0000000075000004,0.22222222222222143,0.22222222388888907,0.22222222222222232,1.0000000075000004,0.22222222222222143,0.22222222388888907,0.22222222222222232,0.9444444517638888,0.3333333333333326,0.33333333591666714,0.35294117647058876
422,1.019230779230769,0.9999999986139327,1.000000001386067,0.9807692075231135,0.3333333333333326,0.3461538379493347,0.35294117647058876,0.9999999985872781,0.26923076923076916,0.2692307688504212,0.2692307692307694,0.9615384388282788,0.3846153846153856,0.38461537553131186,0.40000000000000036
426,1.0000000153409092,0.9999999836363644,1.000000016363636,0.9999999705454561,0.27777777777777823,0.2777777695959599,0.2777777777777777,1.0,0.27777777777777823,0.2777777777777777,0.2777777777777777,1.0000000153409092,0.22222222222222177,0.22222222563131303,0.2222222222222221
433,0.9111112214839565,1.0,1.0000000000000002,0.9444444555941366,0.3333333333333326,0.33333333726851927,0.35294117647058876,1.0111111752172874,0.2777777777777778,0.28888890720493904,0.2857142857142855,0.9444444555941364,0.3333333333333326,0.3333333372685192,0.35294117647058876
437,1.0000000107878113,1.0,1.0000000000000002,1.000000002774991,0.26923076923076916,0.2692307699778823,0.2692307692307694,0.9615384589229051,0.3846153846153846,0.38461538356916186,0.3999999999999998,0.9615384523756181,0.3749999999999998,0.38461538095024755,0.40000000000000036
