Trial-1_PCM-1
1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,,[0.08135593220338953, 0.16271186440677854]
0.5,0.2,0.5,1.0,0.5,0.5,0.5,1.0,,[0.04067796610169432, 0.08135593220338798]

Trial-3_PCM-3
1.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,,[0.2116402116402122, 0.21164021164021252]
1.0,1.0,2.0,2.0,2.0,5.0,3.0,2.0,,[0.21164021164021196, 0.21164021164021196]
0.5,0.5,1.0,3.0,1.0,2.0,1.0,1.0,,[0.10582010582010545, 0.10582010582010692]
0.16666666666666666,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,[0.0352733686067023, 0.10582010582010687]
1.0,0.5,1.0,1.0,1.0,2.0,2.0,2.0,,[0.10582010582010627, 0.2116402116402117]
0.5,0.2,0.5,1.0,0.5,1.0,1.0,2.0,,[0.042328042328042645, 0.10582010582010531]
0.5,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,2.0,,[0.07054673721340118, 0.10582010582010304]
0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,,[0.05291005291005349, 0.10582010582010597]

Trial-4_PCM-1
1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,[0.12121212121212177, 0.24242424242424288]
1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,,[0.24242424242424152, 0.24242424242424152]
0.5,0.5,1.0,2.0,1.0,2.0,1.0,2.0,,[0.12121212121212124, 0.12121212121212124]
0.5,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,,[0.06060606060606233, 0.12121212121212073]
1.0,0.5,1.0,1.0,1.0,2.0,2.0,2.0,,[0.12121212121212066, 0.12121212121212119]
0.5,0.5,0.5,1.0,0.5,1.0,1.0,2.0,,[0.060606060606060885, 0.12121212121212117]
1.0,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,2.0,,[0.060606060606059664, 0.12121212121212105]
0.5,0.25,0.5,1.0,0.5,0.5,0.5,1.0,,[0.06060606060606033, 0.060606060606060635]

Trial-4_PCM-2
1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,,[0.19354838709677413, 0.19354838709677413]
1.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,,[0.19354838709677322, 0.19354838709677322]
0.5,0.5,1.0,2.0,1.0,1.0,2.0,1.0,,[0.09677419354838601, 0.09677419354838601]
0.25,0.25,0.5,1.0,1.0,1.0,1.0,1.0,,[0.048387096774193505, 0.09677419354838865]
1.0,0.5,1.0,1.0,1.0,2.0,2.0,3.0,,[0.09677419354838657, 0.19354838709677463]
0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,,[0.09677419354838597, 0.09677419354838597]
1.0,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,1.0,,[0.04838709677419181, 0.1935483870967773]
0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,[0.06451612903225813, 0.09677419354838736]

Trial-4_PCM-3
1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,,[0.17094017094018835, 0.1709401709401932]
1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,,[0.1709401709400999, 0.1709401709400999]
0.5,0.5,1.0,5.0,1.0,2.0,2.0,2.0,,[0.08547008547004994, 0.17094017094019323]
0.2,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,,[0.034188034188038646, 0.08547008547004784]
1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,,[0.0854700854700485, 0.17094017094018932]
1.0,0.5,0.5,1.0,0.5,1.0,1.0,1.0,,[0.08547008547009449, 0.17094017094018787]
1.0,0.5,0.5,1.0,0.5,1.0,1.0,2.0,,[0.08547008547009668, 0.17094017094018674]
0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,,[0.08547008547009363, 0.08547008547009706]

Trial-5_PCM-1
1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,[0.17518248175182455, 0.17518248175182455]
1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,,[0.1751824817518245, 0.1751824817518245]
1.0,0.5,1.0,3.0,1.0,2.0,1.0,2.0,,[0.08759124087591229, 0.17518248175182502]
0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,[0.05839416058394192, 0.17518248175182546]
1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,[0.17518248175182458, 0.17518248175182458]
0.5,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,1.0,,[0.058394160583941535, 0.08759124087591265]
0.5,0.5,1.0,1.0,0.5,1.0,1.0,2.0,,[0.08759124087591229, 0.08759124087591229]
0.5,0.3333333333333333,0.5,1.0,0.5,1.0,0.5,1.0,,[0.043795620437956, 0.08759124087591239]

Trial-5_PCM-2
1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,[0.14285714285714335, 0.21428571428571497]
1.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,,[0.21428571428571386, 0.21428571428571386]
1.0,0.5,1.0,2.0,1.0,1.0,2.0,2.0,,[0.10714285714285675, 0.14285714285714285]
0.5,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,,[0.07142857142857106, 0.10714285714285689]
1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,,[0.10714285714285698, 0.1428571428571429]
0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,,[0.07142857142857133, 0.10714285714285703]
1.0,0.5,0.5,1.0,0.5,1.0,1.0,2.0,,[0.07142857142857129, 0.14285714285714302]
0.5,0.3333333333333333,0.5,1.0,0.5,1.0,0.5,1.0,,[0.07142857142857136, 0.0714285714285716]

Trial-5_PCM-3
1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,[0.18897637795275624, 0.18897637795275637]
1.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,,[0.18897637795275252, 0.18897637795275252]
0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,,[0.09448818897637824, 0.09448818897637824]
0.5,0.25,0.5,1.0,1.0,1.0,1.0,1.0,,[0.047244094488188115, 0.09448818897637817]
1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,[0.09448818897637845, 0.1889763779527564]
0.5,0.5,1.0,1.0,0.5,1.0,2.0,2.0,,[0.09448818897637797, 0.12598425196850419]
1.0,0.5,1.0,1.0,0.5,0.5,1.0,2.0,,[0.06299212598425186, 0.18897637795275804]
0.5,0.3333333333333333,1.0,1.0,0.5,0.5,0.5,1.0,,[0.06299212598425101, 0.09448818897637784]

Trial-6_PCM-1
1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,,[0.17857142857142463, 0.17857142857142463]
1.0,1.0,1.0,6.0,2.0,3.0,2.0,5.0,,[0.17857142857143143, 0.17857142857143143]
1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,[0.1785714285714308, 0.1785714285714316]
0.25,0.16666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,,[0.029761904761903824, 0.08928571428571576]
1.0,0.5,1.0,1.0,1.0,3.0,2.0,2.0,,[0.08928571428571602, 0.17857142857142344]
1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,,[0.05952380952380779, 0.17857142857142608]
0.5,0.5,0.5,1.0,0.5,1.0,1.0,2.0,,[0.08928571428571282, 0.08928571428571522]
0.5,0.2,0.5,1.0,0.5,1.0,0.5,1.0,,[0.03571428571428564, 0.08928571428571759]

Trial-6_PCM-2
1.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,,[0.1808396124865436, 0.1808396124865436]
1.0,1.0,1.0,4.0,2.0,6.0,2.0,2.0,,[0.18083961248654326, 0.1808396124865437]
1.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,,[0.18083961248654362, 0.18083961248654362]
0.14285714285714285,0.25,0.2,1.0,1.0,1.0,1.0,1.0,,[0.02583423035522265, 0.09041980624327461]
1.0,0.5,1.0,1.0,1.0,2.0,2.0,3.0,,[0.09041980624327219, 0.1808396124865461]
0.5,0.16666666666666666,1.0,1.0,0.5,1.0,1.0,1.0,,[0.030139935414423943, 0.18083961248654434]
0.5,0.5,0.5,1.0,0.5,1.0,1.0,2.0,,[0.09041980624327356, 0.0904198062432745]
0.5,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,,[0.04520990312163489, 0.09041980624327112]

Trial-6_PCM-3
1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,[0.17518248175182455, 0.17518248175182455]
1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,,[0.1751824817518245, 0.1751824817518245]
1.0,0.5,1.0,3.0,1.0,2.0,1.0,2.0,,[0.08759124087591229, 0.17518248175182502]
0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,[0.05839416058394192, 0.17518248175182546]
1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,[0.17518248175182458, 0.17518248175182458]
0.5,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,1.0,,[0.058394160583941535, 0.08759124087591265]
0.5,0.5,1.0,1.0,0.5,1.0,1.0,2.0,,[0.08759124087591229, 0.08759124087591229]
0.5,0.3333333333333333,0.5,1.0,0.5,1.0,0.5,1.0,,[0.043795620437956, 0.08759124087591239]

Trial-7_PCM-1
1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,,[0.14953271028037407, 0.22429906542056058]
1.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,,[0.22429906542056055, 0.22429906542056088]
0.5,0.5,1.0,4.0,1.0,2.0,2.0,1.0,,[0.11214953271028039, 0.14953271028037374]
0.5,0.5,0.25,1.0,1.0,1.0,1.0,1.0,,[0.03738317757009346, 0.11214953271028054]
1.0,0.5,1.0,1.0,1.0,2.0,2.0,2.0,,[0.11214953271028039, 0.14953271028037393]
0.5,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,1.0,,[0.07476635514018691, 0.07476635514018691]
0.5,0.5,0.5,1.0,0.5,1.0,1.0,2.0,,[0.07476635514018737, 0.11214953271028037]
0.5,0.3333333333333333,1.0,1.0,0.5,1.0,0.5,1.0,,[0.05607476635513975, 0.11214953271028034]

Trial-7_PCM-2
1.0,1.0,3.0,5.0,1.0,2.0,1.0,2.0,,[0.19591836734693777, 0.19591836734693777]
1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,,[0.1959183673469378, 0.19591836734694282]
0.3333333333333333,0.5,1.0,4.0,1.0,1.0,1.0,1.0,,[0.06530612244897904, 0.09795918367347001]
0.2,0.5,0.25,1.0,1.0,1.0,1.0,1.0,,[0.02448979591836764, 0.0979591836734701]
1.0,0.5,1.0,1.0,1.0,2.0,2.0,2.0,,[0.09795918367347145, 0.1959183673469385]
0.5,0.5,1.0,1.0,0.5,1.0,1.0,2.0,,[0.09795918367346916, 0.0979591836734701]
1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,,[0.09795918367346923, 0.1959183673469389]
0.5,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,1.0,,[0.04897959183673469, 0.0979591836734648]

Trial-7_PCM-3
1.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,,[0.2051282051282084, 0.2051282051282084]
1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,,[0.20512820512820507, 0.20512820512820523]
0.5,0.5,1.0,2.0,1.0,2.0,1.0,2.0,,[0.10256410256410267, 0.10256410256410267]
0.25,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,[0.0512820512820521, 0.10256410256409731]
1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,,[0.10256410256410065, 0.20512820512820523]
0.5,0.5,0.5,1.0,0.5,1.0,1.0,1.0,,[0.051282051282050656, 0.10256410256410262]
0.5,0.5,1.0,1.0,0.5,1.0,1.0,2.0,,[0.10256410256410262, 0.10256410256410262]
0.5,0.3333333333333333,0.5,1.0,1.0,1.0,0.5,1.0,,[0.051282051282049435, 0.10256410256410263]

Trial-8_PCM-1
1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,,[0.17307692307692119, 0.17307692307692119]
1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,,[0.17307692307692218, 0.17307692307692218]
0.5,0.5,1.0,3.0,1.0,2.0,1.0,1.0,,[0.08653846153846058, 0.11538461538461482]
0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,[0.03846153846153799, 0.11538461538462151]
1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,[0.1153846153846223, 0.17307692307692207]
1.0,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,1.0,,[0.05769230769230756, 0.1730769230769218]
0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,,[0.08653846153846094, 0.1730769230769221]
0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,,[0.08653846153846087, 0.08653846153846087]

Trial-8_PCM-2
1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,,[0.1264488935721816, 0.2528977871443801]
1.0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,,[0.2528977871443623, 0.25289778714436234]
1.0,0.5,1.0,6.0,1.0,2.0,1.0,1.0,,[0.1264488935721707, 0.1264488935721707]
0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,[0.021074815595359786, 0.1264488935721781]
1.0,0.5,1.0,1.0,1.0,2.0,2.0,2.0,,[0.12644889357218086, 0.12644889357218086]
0.5,0.2,0.5,1.0,0.5,1.0,1.0,2.0,,[0.050579557428870825, 0.06322444678608703]
1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,,[0.06322444678609945, 0.12644889357218111]
0.5,0.3333333333333333,1.0,1.0,0.5,0.5,0.5,1.0,,[0.031612223393040643, 0.12644889357218148]

Trial-8_PCM-3
1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,,[0.18181818181818207, 0.18181818181818227]
1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,,[0.1818181818181816, 0.1818181818181816]
1.0,0.5,1.0,4.0,1.0,2.0,1.0,1.0,,[0.09090909090909086, 0.18181818181818168]
0.3333333333333333,0.5,0.25,1.0,1.0,1.0,1.0,1.0,,[0.04545454545454561, 0.0909090909090911]
1.0,0.5,1.0,1.0,1.0,2.0,2.0,2.0,,[0.09090909090909358, 0.18181818181817927]
0.5,0.5,0.5,1.0,0.5,1.0,1.0,2.0,,[0.09090909090909105, 0.0909090909090911]
1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,,[0.09090909090908969, 0.18181818181818224]
0.5,0.25,1.0,1.0,0.5,0.5,0.5,1.0,,[0.045454545454545414, 0.09090909090909019]

Trial-9_PCM-1
1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,,[0.11538461538461448, 0.23076923076922726]
1.0,1.0,2.0,2.0,2.0,4.0,2.0,6.0,,[0.23076923076923134, 0.23076923076923203]
0.5,0.5,1.0,2.0,1.0,2.0,1.0,1.0,,[0.1153846153846136, 0.11538461538461545]
0.3333333333333333,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,[0.057692307692307855, 0.11538461538461442]
1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,,[0.11538461538461443, 0.11538461538461457]
0.5,0.25,0.5,1.0,0.5,1.0,1.0,2.0,,[0.05769230769230805, 0.11538461538461653]
1.0,0.5,1.0,1.0,1.0,1.0,1.0,2.0,,[0.11538461538461564, 0.11538461538461564]
0.5,0.16666666666666666,1.0,1.0,1.0,0.5,0.5,1.0,,[0.03846153846154095, 0.11538461538461657]

Trial-9_PCM-2
1.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,,[0.1889763779527559, 0.1889763779527559]
1.0,1.0,1.0,3.0,2.0,3.0,1.0,4.0,,[0.14173228346456646, 0.18897637795275612]
0.5,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,[0.09448818897637795, 0.14173228346456657]
0.25,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,[0.047244094488189003, 0.09448818897637805]
1.0,0.5,1.0,1.0,1.0,3.0,2.0,1.0,,[0.09448818897637823, 0.18897637795275604]
0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,[0.06299212598425247, 0.09448818897637795]
0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,[0.09448818897637767, 0.14173228346456662]
1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,,[0.04724409448818889, 0.18897637795275612]

Trial-9_PCM-3
1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,,[0.16928657799274394, 0.2539298669891191]
1.0,1.0,3.0,3.0,2.0,7.0,2.0,3.0,,[0.25392986698912, 0.25392986698912023]
0.5,0.3333333333333333,1.0,5.0,1.0,1.0,1.0,1.0,,[0.08464328899637147, 0.08464328899637147]
0.3333333333333333,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,,[0.01692865779927414, 0.0846432889963723]
1.0,0.5,1.0,1.0,1.0,2.0,2.0,2.0,,[0.08464328899637252, 0.1692865779927433]
0.5,0.14285714285714285,1.0,1.0,0.5,1.0,1.0,1.0,,[0.03627569528416074, 0.08464328899637164]
1.0,0.5,1.0,1.0,0.5,1.0,1.0,2.0,,[0.08464328899637125, 0.16928657799274394]
0.5,0.3333333333333333,1.0,1.0,0.5,1.0,0.5,1.0,,[0.08464328899637127, 0.08464328899637198]

Trial-10_PCM-1
1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,,[0.15686274509803858, 0.2352941176470575]
1.0,1.0,2.0,6.0,2.0,4.0,3.0,2.0,,[0.23529411764705893, 0.23529411764705893]
0.5,0.5,1.0,6.0,1.0,2.0,1.0,1.0,,[0.11764705882352999, 0.11764705882352999]
0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,[0.01960784313725474, 0.07843137254901789]
1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,,[0.07843137254901839, 0.15686274509803952]
0.5,0.25,0.5,1.0,1.0,1.0,1.0,1.0,,[0.05882352941176505, 0.07843137254901944]
1.0,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,2.0,,[0.07843137254901998, 0.15686274509804027]
0.5,0.5,1.0,1.0,1.0,1.0,0.5,1.0,,[0.07843137254901997, 0.11764705882353022]

Trial-10_PCM-2
1.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,,[0.15748031496063103, 0.15748031496063106]
1.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,,[0.15748031496063097, 0.15748031496063106]
0.5,0.5,1.0,4.0,1.0,2.0,2.0,2.0,,[0.07874015748031571, 0.15748031496063106]
0.2,0.2,0.25,1.0,1.0,1.0,1.0,1.0,,[0.031496062992126206, 0.15748031496062762]
1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,[0.15748031496062503, 0.15748031496063086]
1.0,0.5,0.5,1.0,0.5,1.0,1.0,2.0,,[0.07874015748031549, 0.1574803149606301]
0.5,0.5,0.5,1.0,1.0,1.0,1.0,2.0,,[0.07874015748031549, 0.15748031496062762]
0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,,[0.07874015748031543, 0.07874015748031549]

Trial-10_PCM-3
1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,,[0.11214953271028127, 0.2242990654205601]
1.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,,[0.22429906542055977, 0.22429906542056177]
0.5,0.5,1.0,2.0,1.0,1.0,1.0,1.0,,[0.1121495327102832, 0.1121495327102832]
0.25,0.16666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,,[0.037383177570093316, 0.11214953271027867]
1.0,0.5,1.0,1.0,1.0,2.0,1.0,1.0,,[0.11214953271027925, 0.11214953271028093]
0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,,[0.0560747663551405, 0.11214953271027961]
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.11214953271027998, 0.11214953271028022]
0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,,[0.11214953271027862, 0.11214953271027925]

Trial-11_PCM-1
1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,[0.17391304347826067, 0.17391304347826067]
1.0,1.0,1.0,4.0,2.0,3.0,2.0,2.0,,[0.17391304347825978, 0.17391304347825978]
0.5,1.0,1.0,6.0,1.0,1.0,2.0,2.0,,[0.08695652173913032, 0.1739130434782605]
0.5,0.25,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,,[0.028985507246377135, 0.0869565217391296]
1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,,[0.08695652173912846, 0.1739130434782631]
